Date,Zone_ID,Zone_Name,Avg_Pressure_mH2O,Avg_Flow_m3_hr,Avg_Reservoir_Level_m,Pump_Uptime_pct,Valve_Open_pct,Active_Alerts,Critical_Alerts,Missing_Readings,Overall_Status
2026-08-21,DMA-01,Sonia Vihar North,31.85,843.1,5.39,100.0,100.0,0,0,0,Normal
2026-08-21,DMA-02,Sonia Vihar Central,28.58,925.06,5.6,100.0,100.0,0,0,0,Normal
2026-08-21,DMA-03,Bhagirathi Corridor,27.24,774.61,5.82,100.0,100.0,0,0,0,Normal
2026-08-21,DMA-04,Yamuna Bank Pocket,25.29,639.37,6.01,100.0,100.0,1,0,0,Warning
2026-08-21,DMA-05,Wazirabad Link,30.03,718.18,6.21,100.0,100.0,0,0,0,Normal
2026-08-21,DMA-06,Sangam Extension,30.37,677.9,6.41,100.0,100.0,0,0,0,Normal
2026-08-22,DMA-01,Sonia Vihar North,32.29,850.07,5.39,100.0,100.0,0,0,0,Normal
2026-08-22,DMA-02,Sonia Vihar Central,28.9,933.7,5.61,100.0,100.0,0,0,0,Normal
2026-08-22,DMA-03,Bhagirathi Corridor,26.83,777.5,5.81,100.0,100.0,0,0,0,Normal
2026-08-22,DMA-04,Yamuna Bank Pocket,25.21,658.7,6.02,100.0,100.0,2,0,0,Warning
2026-08-22,DMA-05,Wazirabad Link,29.94,722.32,6.18,100.0,100.0,0,0,0,Normal
2026-08-22,DMA-06,Sangam Extension,30.78,693.85,6.39,100.0,100.0,0,0,0,Normal
2026-08-23,DMA-01,Sonia Vihar North,31.84,845.71,5.41,100.0,100.0,0,0,0,Normal
2026-08-23,DMA-02,Sonia Vihar Central,29.01,935.35,5.6,100.0,100.0,0,0,0,Normal
2026-08-23,DMA-03,Bhagirathi Corridor,26.81,780.87,5.81,100.0,100.0,0,0,0,Normal
2026-08-23,DMA-04,Yamuna Bank Pocket,25.18,652.6,5.99,100.0,100.0,1,0,0,Warning
2026-08-23,DMA-05,Wazirabad Link,30.13,716.9,6.19,100.0,100.0,0,0,0,Normal
2026-08-23,DMA-06,Sangam Extension,31.07,680.13,6.41,100.0,100.0,0,0,0,Normal
2026-08-24,DMA-01,Sonia Vihar North,31.83,847.68,5.43,100.0,100.0,0,0,0,Normal
2026-08-24,DMA-02,Sonia Vihar Central,28.73,930.35,5.59,100.0,100.0,0,0,0,Normal
2026-08-24,DMA-03,Bhagirathi Corridor,26.92,776.82,5.8,100.0,100.0,0,0,0,Normal
2026-08-24,DMA-04,Yamuna Bank Pocket,24.9,644.61,5.97,100.0,100.0,6,0,0,Warning
2026-08-24,DMA-05,Wazirabad Link,29.94,708.57,6.22,100.0,100.0,0,0,0,Normal
2026-08-24,DMA-06,Sangam Extension,30.98,679.38,6.38,100.0,100.0,0,0,0,Normal
2026-08-25,DMA-01,Sonia Vihar North,31.97,852.26,5.41,100.0,100.0,0,0,0,Normal
2026-08-25,DMA-02,Sonia Vihar Central,29.07,933.62,5.59,100.0,100.0,0,0,0,Normal
2026-08-25,DMA-03,Bhagirathi Corridor,26.87,776.18,5.82,100.0,100.0,0,0,0,Normal
2026-08-25,DMA-04,Yamuna Bank Pocket,24.99,645.28,6.03,95.8,100.0,8,0,0,Warning
2026-08-25,DMA-05,Wazirabad Link,30.27,717.34,6.18,95.8,100.0,1,0,0,Warning
2026-08-25,DMA-06,Sangam Extension,30.86,679.66,6.41,100.0,100.0,0,0,0,Normal
2026-08-26,DMA-01,Sonia Vihar North,31.98,851.26,5.4,100.0,100.0,0,0,0,Normal
2026-08-26,DMA-02,Sonia Vihar Central,28.67,926.19,5.62,100.0,100.0,0,0,0,Normal
2026-08-26,DMA-03,Bhagirathi Corridor,27.65,777.91,5.81,100.0,100.0,0,0,0,Normal
2026-08-26,DMA-04,Yamuna Bank Pocket,24.69,641.21,6.01,100.0,100.0,4,0,0,Warning
2026-08-26,DMA-05,Wazirabad Link,30.09,710.66,6.19,100.0,100.0,0,0,0,Normal
2026-08-26,DMA-06,Sangam Extension,30.79,682.5,6.4,95.8,100.0,1,0,0,Warning
