Timestamp,Sensor_ID,Asset_ID,Network_Element_ID,Latitude,Longitude,Parameter,Value,Unit,Quality_Status,Alarm_Status,Source_System,Zone_ID,File_Creation_Time
2026-07-03 08:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Chlorine,0.549,mg/L,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 08:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Turbidity,1.02,NTU,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 08:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,pH,7.29,pH,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 08:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Conductivity,701.4,uS/cm,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 08:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Temperature,27.7,C,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 08:00:00,PT-006,PIPE-006,PIPE-006,28.73,77.274,Pressure,30.88,mH2O,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 08:00:00,FT-006,FM-006,PIPE-016,28.732,77.272,Flow,735.95,m3/hr,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 08:00:00,LT-006,RES-006,RES-006,28.7285,77.2755,Reservoir_Level,6.51,m,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 08:00:00,PMP-006,PUMP-006,PUMP-006,28.733,77.275,Pump_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 08:00:00,VT-006,VALVE-006,VALVE-006,28.728,77.273,Valve_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 08:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Chlorine,0.559,mg/L,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 08:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Turbidity,0.89,NTU,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 08:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,pH,7.41,pH,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 08:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Conductivity,676.5,uS/cm,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 08:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Temperature,28.4,C,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 09:00:00,PT-001,PIPE-001,PIPE-001,28.737,77.252,Pressure,31.76,mH2O,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 09:00:00,FT-001,FM-001,PIPE-011,28.739,77.25,Flow,899.08,m3/hr,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 09:00:00,LT-001,RES-001,RES-001,28.7355,77.2535,Reservoir_Level,5.18,m,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 09:00:00,PMP-001,PUMP-001,PUMP-001,28.74,77.253,Pump_Status,1,status,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 09:00:00,VT-001,VALVE-001,VALVE-001,28.735,77.251,Valve_Status,1,status,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Chlorine,0.488,mg/L,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Turbidity,1.05,NTU,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,pH,7.44,pH,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Conductivity,683.7,uS/cm,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Temperature,28.1,C,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 09:00:00,PT-002,PIPE-002,PIPE-002,28.725,77.25,Pressure,30.0,mH2O,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 09:00:00,FT-002,FM-002,PIPE-012,28.727,77.248,Flow,991.04,m3/hr,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 09:00:00,LT-002,RES-002,RES-002,28.7235,77.2515,Reservoir_Level,5.28,m,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 09:00:00,PMP-002,PUMP-002,PUMP-002,28.728,77.251,Pump_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 09:00:00,VT-002,VALVE-002,VALVE-002,28.723,77.249,Valve_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Chlorine,0.6,mg/L,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Turbidity,0.7,NTU,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,pH,7.3,pH,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Conductivity,664.5,uS/cm,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Temperature,28.0,C,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 09:00:00,PT-003,PIPE-003,PIPE-003,28.716,77.266,Pressure,26.93,mH2O,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 09:00:00,FT-003,FM-003,PIPE-013,28.718,77.264,Flow,846.46,m3/hr,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 09:00:00,LT-003,RES-003,RES-003,28.7145,77.2675,Reservoir_Level,5.67,m,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 09:00:00,PMP-003,PUMP-003,PUMP-003,28.719,77.267,Pump_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 09:00:00,VT-003,VALVE-003,VALVE-003,28.714,77.265,Valve_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Chlorine,0.62,mg/L,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Turbidity,1.13,NTU,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,pH,7.42,pH,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Conductivity,678.0,uS/cm,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Temperature,28.0,C,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 09:00:00,PT-004,PIPE-004,PIPE-004,28.704,77.237,Pressure,24.84,mH2O,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 09:00:00,FT-004,FM-004,PIPE-014,28.706,77.235,Flow,714.9,m3/hr,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 09:00:00,LT-004,RES-004,RES-004,28.7025,77.2385,Reservoir_Level,5.96,m,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 09:00:00,PMP-004,PUMP-004,PUMP-004,28.707,77.238,Pump_Status,1,status,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 09:00:00,VT-004,VALVE-004,VALVE-004,28.702,77.236,Valve_Status,1,status,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Chlorine,0.42,mg/L,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Turbidity,0.95,NTU,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,pH,7.11,pH,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Conductivity,679.3,uS/cm,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Temperature,28.0,C,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 09:00:00,PT-005,PIPE-005,PIPE-005,28.711,77.242,Pressure,28.95,mH2O,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 09:00:00,FT-005,FM-005,PIPE-015,28.713,77.24,Flow,781.96,m3/hr,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 09:00:00,LT-005,RES-005,RES-005,28.7095,77.2435,Reservoir_Level,6.02,m,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 09:00:00,PMP-005,PUMP-005,PUMP-005,28.714,77.243,Pump_Status,1,status,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 09:00:00,VT-005,VALVE-005,VALVE-005,28.709,77.241,Valve_Status,1,status,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Chlorine,0.55,mg/L,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Turbidity,0.76,NTU,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,pH,7.31,pH,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Conductivity,713.6,uS/cm,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Temperature,27.9,C,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 09:00:00,PT-006,PIPE-006,PIPE-006,28.73,77.274,Pressure,31.58,mH2O,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 09:00:00,FT-006,FM-006,PIPE-016,28.732,77.272,Flow,719.88,m3/hr,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 09:00:00,LT-006,RES-006,RES-006,28.7285,77.2755,Reservoir_Level,6.27,m,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 09:00:00,PMP-006,PUMP-006,PUMP-006,28.733,77.275,Pump_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 09:00:00,VT-006,VALVE-006,VALVE-006,28.728,77.273,Valve_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Chlorine,0.532,mg/L,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Turbidity,1.02,NTU,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,pH,7.35,pH,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Conductivity,675.3,uS/cm,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 09:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Temperature,28.2,C,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 10:00:00,PT-001,PIPE-001,PIPE-001,28.737,77.252,Pressure,32.66,mH2O,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 10:00:00,FT-001,FM-001,PIPE-011,28.739,77.25,Flow,922.43,m3/hr,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 10:00:00,LT-001,RES-001,RES-001,28.7355,77.2535,Reservoir_Level,5.13,m,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 10:00:00,PMP-001,PUMP-001,PUMP-001,28.74,77.253,Pump_Status,1,status,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 10:00:00,VT-001,VALVE-001,VALVE-001,28.735,77.251,Valve_Status,1,status,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Chlorine,0.608,mg/L,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Turbidity,1.03,NTU,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,pH,7.47,pH,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Conductivity,625.1,uS/cm,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Temperature,28.5,C,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 10:00:00,PT-002,PIPE-002,PIPE-002,28.725,77.25,Pressure,30.11,mH2O,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 10:00:00,FT-002,FM-002,PIPE-012,28.727,77.248,Flow,1019.56,m3/hr,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 10:00:00,LT-002,RES-002,RES-002,28.7235,77.2515,Reservoir_Level,5.33,m,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 10:00:00,PMP-002,PUMP-002,PUMP-002,28.728,77.251,Pump_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 10:00:00,VT-002,VALVE-002,VALVE-002,28.723,77.249,Valve_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Chlorine,0.482,mg/L,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Turbidity,1.13,NTU,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,pH,7.26,pH,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Conductivity,669.7,uS/cm,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Temperature,28.9,C,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 10:00:00,PT-003,PIPE-003,PIPE-003,28.716,77.266,Pressure,25.45,mH2O,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 10:00:00,FT-003,FM-003,PIPE-013,28.718,77.264,Flow,854.51,m3/hr,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 10:00:00,LT-003,RES-003,RES-003,28.7145,77.2675,Reservoir_Level,5.49,m,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 10:00:00,PMP-003,PUMP-003,PUMP-003,28.719,77.267,Pump_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 10:00:00,VT-003,VALVE-003,VALVE-003,28.714,77.265,Valve_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Chlorine,0.511,mg/L,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Turbidity,0.93,NTU,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,pH,7.35,pH,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Conductivity,713.3,uS/cm,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Temperature,28.6,C,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 10:00:00,PT-004,PIPE-004,PIPE-004,28.704,77.237,Pressure,24.07,mH2O,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 10:00:00,FT-004,FM-004,PIPE-014,28.706,77.235,Flow,666.45,m3/hr,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 10:00:00,LT-004,RES-004,RES-004,28.7025,77.2385,Reservoir_Level,5.72,m,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 10:00:00,PMP-004,PUMP-004,PUMP-004,28.707,77.238,Pump_Status,1,status,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 10:00:00,VT-004,VALVE-004,VALVE-004,28.702,77.236,Valve_Status,1,status,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Chlorine,0.567,mg/L,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Turbidity,0.87,NTU,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,pH,7.01,pH,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Conductivity,616.0,uS/cm,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-004,WQS-004,WQS-004,28.705,77.24,Temperature,28.2,C,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
2026-07-03 10:00:00,PT-005,PIPE-005,PIPE-005,28.711,77.242,Pressure,30.79,mH2O,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 10:00:00,FT-005,FM-005,PIPE-015,28.713,77.24,Flow,747.27,m3/hr,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 10:00:00,LT-005,RES-005,RES-005,28.7095,77.2435,Reservoir_Level,6.01,m,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 10:00:00,PMP-005,PUMP-005,PUMP-005,28.714,77.243,Pump_Status,1,status,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 10:00:00,VT-005,VALVE-005,VALVE-005,28.709,77.241,Valve_Status,1,status,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Chlorine,0.475,mg/L,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Turbidity,0.94,NTU,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,pH,7.32,pH,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Conductivity,696.4,uS/cm,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-005,WQS-005,WQS-005,28.712,77.245,Temperature,28.0,C,Valid,Normal,SCADA,DMA-05,2026-08-27 11:30:00
2026-07-03 10:00:00,PT-006,PIPE-006,PIPE-006,28.73,77.274,Pressure,29.15,mH2O,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 10:00:00,FT-006,FM-006,PIPE-016,28.732,77.272,Flow,745.26,m3/hr,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 10:00:00,LT-006,RES-006,RES-006,28.7285,77.2755,Reservoir_Level,6.03,m,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 10:00:00,PMP-006,PUMP-006,PUMP-006,28.733,77.275,Pump_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 10:00:00,VT-006,VALVE-006,VALVE-006,28.728,77.273,Valve_Status,1,status,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Chlorine,0.511,mg/L,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Turbidity,1.11,NTU,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,pH,7.31,pH,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Conductivity,692.9,uS/cm,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 10:00:00,QT-006,WQS-006,WQS-006,28.731,77.277,Temperature,28.5,C,Valid,Normal,SCADA,DMA-06,2026-08-27 11:30:00
2026-07-03 11:00:00,PT-001,PIPE-001,PIPE-001,28.737,77.252,Pressure,32.48,mH2O,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 11:00:00,FT-001,FM-001,PIPE-011,28.739,77.25,Flow,915.15,m3/hr,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 11:00:00,LT-001,RES-001,RES-001,28.7355,77.2535,Reservoir_Level,4.97,m,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 11:00:00,PMP-001,PUMP-001,PUMP-001,28.74,77.253,Pump_Status,1,status,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 11:00:00,VT-001,VALVE-001,VALVE-001,28.735,77.251,Valve_Status,1,status,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Chlorine,0.684,mg/L,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Turbidity,0.86,NTU,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,pH,7.33,pH,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Conductivity,695.4,uS/cm,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-001,WQS-001,WQS-001,28.738,77.255,Temperature,28.4,C,Valid,Normal,SCADA,DMA-01,2026-08-27 11:30:00
2026-07-03 11:00:00,PT-002,PIPE-002,PIPE-002,28.725,77.25,Pressure,28.36,mH2O,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 11:00:00,FT-002,FM-002,PIPE-012,28.727,77.248,Flow,1039.07,m3/hr,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 11:00:00,LT-002,RES-002,RES-002,28.7235,77.2515,Reservoir_Level,5.19,m,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 11:00:00,PMP-002,PUMP-002,PUMP-002,28.728,77.251,Pump_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 11:00:00,VT-002,VALVE-002,VALVE-002,28.723,77.249,Valve_Status,1,status,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Chlorine,0.571,mg/L,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Turbidity,1.03,NTU,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,pH,7.28,pH,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Conductivity,676.7,uS/cm,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-002,WQS-002,WQS-002,28.726,77.253,Temperature,28.8,C,Valid,Normal,SCADA,DMA-02,2026-08-27 11:30:00
2026-07-03 11:00:00,PT-003,PIPE-003,PIPE-003,28.716,77.266,Pressure,26.68,mH2O,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 11:00:00,FT-003,FM-003,PIPE-013,28.718,77.264,Flow,788.34,m3/hr,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 11:00:00,LT-003,RES-003,RES-003,28.7145,77.2675,Reservoir_Level,5.57,m,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 11:00:00,PMP-003,PUMP-003,PUMP-003,28.719,77.267,Pump_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 11:00:00,VT-003,VALVE-003,VALVE-003,28.714,77.265,Valve_Status,1,status,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Chlorine,0.501,mg/L,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Turbidity,0.93,NTU,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,pH,7.19,pH,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Conductivity,662.1,uS/cm,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 11:00:00,QT-003,WQS-003,WQS-003,28.717,77.269,Temperature,28.4,C,Valid,Normal,SCADA,DMA-03,2026-08-27 11:30:00
2026-07-03 11:00:00,PT-004,PIPE-004,PIPE-004,28.704,77.237,Pressure,25.02,mH2O,Valid,Normal,SCADA,DMA-04,2026-08-27 11:30:00
