Timestamp,Scenario_ID,Zone_ID,Network_Element_ID,Parameter,Actual_Value,Predicted_Value,Deviation,Unit,Simulation_Source,Status,Recommendation
2026-07-21 22:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,656.56,601.87,54.69,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 22:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,30.5,30.46,0.04,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 22:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,520.39,557.78,-37.39,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.54,33.08,-0.55,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,722.36,699.46,22.9,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,27.48,29.04,-1.55,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,772.32,794.88,-22.56,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,20.55,27.48,-6.93,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-21 23:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,654.65,643.29,11.36,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.79,25.47,0.32,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,489.93,525.64,-35.71,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.66,29.55,0.11,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,588.81,598.35,-9.54,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,30.79,31.21,-0.42,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-21 23:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,565.23,598.19,-32.97,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 00:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,31.82,31.66,0.16,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 00:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,666.92,693.66,-26.74,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 00:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.69,28.82,-0.13,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 00:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,711.68,756.11,-44.43,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 00:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,21.06,27.37,-6.31,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 00:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,911.67,672.39,239.28,m3/hr,Dymola_FMU_SYNTHETIC,Critical,Check abnormal night flow/leak
2026-07-22 00:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,26.13,25.57,0.56,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 00:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,521.8,554.06,-32.26,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 00:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.0,30.24,-0.24,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 00:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,585.72,600.65,-14.93,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 00:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,32.6,32.15,0.45,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 00:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,549.84,572.68,-22.83,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 01:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,31.73,32.18,-0.46,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 01:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,725.81,696.47,29.33,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 01:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.07,29.38,-1.31,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 01:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,775.09,731.12,43.97,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 01:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,19.42,26.53,-7.1,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 01:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,884.23,671.16,213.06,m3/hr,Dymola_FMU_SYNTHETIC,Critical,Check abnormal night flow/leak
2026-07-22 01:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.79,25.03,-0.24,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 01:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,516.03,533.38,-17.36,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 01:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,31.13,29.99,1.14,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 01:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,572.31,600.67,-28.36,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 01:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,33.69,32.24,1.45,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 01:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,573.64,573.62,0.03,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 02:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.94,32.03,0.91,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 02:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,833.33,765.76,67.56,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 02:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.13,28.83,1.3,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 02:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,812.68,769.95,42.73,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 02:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,21.04,27.11,-6.07,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 02:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,823.1,641.1,182.0,m3/hr,Dymola_FMU_SYNTHETIC,Critical,Check abnormal night flow/leak
2026-07-22 02:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.29,25.41,-0.12,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 02:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,534.47,516.83,17.65,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 02:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,27.73,29.85,-2.12,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 02:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,644.38,591.54,52.84,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 02:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,32.1,31.6,0.5,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 02:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,567.53,589.56,-22.03,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 03:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,30.87,31.35,-0.49,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 03:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,752.81,749.92,2.9,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 03:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,29.32,29.04,0.28,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 03:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,808.72,826.39,-17.67,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 03:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,22.38,27.45,-5.07,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 03:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,912.33,708.23,204.1,m3/hr,Dymola_FMU_SYNTHETIC,Critical,Check abnormal night flow/leak
2026-07-22 03:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.19,25.75,-0.57,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 03:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,612.85,574.62,38.24,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 03:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,27.6,29.01,-1.41,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 03:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,596.28,616.49,-20.22,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 03:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,30.53,30.6,-0.07,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 03:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,588.89,582.23,6.66,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 04:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,33.79,31.85,1.95,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 04:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,781.2,767.14,14.05,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 04:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.79,29.91,-1.12,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 04:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,804.75,841.33,-36.57,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 04:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,18.28,26.43,-8.15,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 04:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,959.18,685.85,273.33,m3/hr,Dymola_FMU_SYNTHETIC,Critical,Check abnormal night flow/leak
2026-07-22 04:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.97,24.61,0.37,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 04:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,601.42,611.16,-9.74,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 04:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.64,30.89,-0.25,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 04:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,667.9,661.62,6.28,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 04:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.16,30.25,0.9,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 04:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,593.84,633.91,-40.06,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,33.04,31.75,1.29,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,851.48,801.13,50.35,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,29.09,29.88,-0.79,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,841.85,885.69,-43.84,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,18.44,26.71,-8.27,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 05:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,708.12,713.77,-5.64,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.18,25.19,-0.0,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,639.31,595.48,43.84,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.65,30.23,-0.58,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,685.03,675.99,9.05,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,33.23,32.2,1.03,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 05:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,648.97,646.76,2.22,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,33.77,32.68,1.09,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,822.12,857.66,-35.54,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.07,29.05,1.02,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,940.99,941.62,-0.63,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,21.27,26.92,-5.65,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 06:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,739.84,777.62,-37.78,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.2,24.41,-1.21,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,696.39,639.62,56.78,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.78,29.98,0.8,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,674.82,710.62,-35.8,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,29.89,31.53,-1.64,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 06:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,631.54,668.36,-36.81,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.59,31.31,1.28,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,892.16,879.25,12.91,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,29.48,29.2,0.28,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,904.17,964.78,-60.61,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,19.19,26.21,-7.02,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 07:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,774.07,822.16,-48.09,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.75,23.7,1.06,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,684.18,682.15,2.03,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.95,30.05,-0.11,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,755.63,775.72,-20.08,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.87,30.73,1.14,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 07:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,694.47,679.23,15.24,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.52,32.7,-0.19,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,861.63,900.87,-39.23,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.44,29.16,-0.72,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1019.04,1036.74,-17.71,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,19.1,26.75,-7.64,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 08:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,864.64,863.68,0.95,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.8,25.37,-1.57,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,686.02,689.06,-3.04,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.75,29.78,0.98,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,781.43,775.52,5.9,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.09,30.74,0.35,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 08:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,724.51,728.37,-3.86,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,33.42,32.56,0.85,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,945.89,979.57,-33.68,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.85,29.24,1.61,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1021.95,1028.27,-6.32,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,20.15,26.51,-6.36,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 09:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,877.48,884.63,-7.16,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.69,24.79,-0.09,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,763.13,776.8,-13.66,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,31.73,31.24,0.48,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,864.89,814.0,50.89,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.73,31.18,0.56,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 09:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,731.59,746.25,-14.65,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,29.78,31.32,-1.54,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,1020.7,984.6,36.09,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.47,28.69,-0.22,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1014.48,1064.53,-50.05,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,20.01,26.75,-6.74,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 10:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,883.81,930.62,-46.81,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.03,23.8,-0.77,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,812.07,753.8,58.27,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,28.51,29.62,-1.12,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,853.9,833.77,20.13,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,29.44,30.22,-0.78,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 10:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,785.52,805.12,-19.61,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,31.43,31.1,0.33,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,981.31,990.91,-9.6,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,29.68,29.05,0.63,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1036.91,1073.74,-36.83,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,20.75,26.94,-6.19,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
2026-07-22 11:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,873.41,899.47,-26.06,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.81,25.33,-0.52,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,790.38,753.16,37.22,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,28.32,29.3,-0.98,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,909.54,857.37,52.18,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.54,31.56,-0.02,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 11:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,794.02,822.03,-28.01,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 12:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,31.44,31.28,0.16,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 12:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,1018.79,1007.86,10.93,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 12:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.94,28.64,0.29,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 12:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1069.19,1088.31,-19.12,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-07-22 12:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,20.33,26.81,-6.47,mH2O,Dymola_FMU_SYNTHETIC,Critical,Investigate leak/valve setting
